aid,firstname,lastname,gender,birthdate,deathdate,birthplace,deathplace,nationality,eid,title,venue,startdate,type,paintings,country,city,latitude,longitude,age_at_exhibition,status_at_exhibition
7161,Ruth,Hollingsworth,Female,1880,1945,London,Dedham,United Kingdom,1053,Forty-Fourth Exhibition of Modern Pictures by the New English Art Club,New English Art Club,1910,group,3,GB,London,51.514248,-0.093145,30,Alive
7165,Paul,Dom,Male,1885,1978,Antwerp,"Hague, The",Belgium,580,Exposition Universelle et Internationale de Gand en 1913: Groupe II. Beaux-Arts: Œuvres modernes.,Exposition universelle de Gand,1913,group,3,BE,Ghent,51.05,3.716667,28,Alive
7165,Paul,Dom,Male,1885,1978,Antwerp,"Hague, The",Belgium,1048,"Exposition inaugurale de la Salle des Fêtes de la Ville, sous les auspices de l'Administration Communale.",Koninklijke Maatschappij van Aanmoediging der Schoone Kunsten Antwerpen,1908,group,4,BE,Antwerp,51.213886,4.401514,23,Alive
7165,Paul,Dom,Male,1885,1978,Antwerp,"Hague, The",Belgium,288,20ste Jaarlijksche Tentoonstelling van Kunstwerken der Vereeniging St. Lucas,Vereeniging Sint Lucas,1910,group,6,NL,Amsterdam,52.35,4.916667,25,Alive
7165,Paul,Dom,Male,1885,1978,Antwerp,"Hague, The",Belgium,220,Negentiende Jaarlijksche Tentoonstelling van Kunstwerken van Leden der Vereeniging,Vereeniging Sint Lucas,1909,group,7,NL,Amsterdam,52.35,4.916667,24,Alive
7165,Paul,Dom,Male,1885,1978,Antwerp,"Hague, The",Belgium,288,20ste Jaarlijksche Tentoonstelling van Kunstwerken der Vereeniging St. Lucas,Stedelijk Museum,1910,group,6,NL,Amsterdam,52.35,4.916667,25,Alive
7165,Paul,Dom,Male,1885,1978,Antwerp,"Hague, The",Belgium,220,Negentiende Jaarlijksche Tentoonstelling van Kunstwerken van Leden der Vereeniging,Stedelijk Museum,1909,group,7,NL,Amsterdam,52.35,4.916667,24,Alive
7165,Paul,Dom,Male,1885,1978,Antwerp,"Hague, The",Belgium,1048,"Exposition inaugurale de la Salle des Fêtes de la Ville, sous les auspices de l'Administration Communale.",Stadtfestsaal Antwerpen,1908,group,4,BE,Antwerp,51.213886,4.401514,23,Alive
7165,Paul,Dom,Male,1885,1978,Antwerp,"Hague, The",Belgium,236,Doe Stil Voort. IIIe Jaarlijksche Tentoonstelling. IIIe Exposition Annuelle,Hedendaagsche Museum - Musée Moderne,1909,group,3,BE,Brussels,50.833333,4.333333,24,Alive
7165,Paul,Dom,Male,1885,1978,Antwerp,"Hague, The",Belgium,236,Doe Stil Voort. IIIe Jaarlijksche Tentoonstelling. IIIe Exposition Annuelle,Doe Stil Voort,1909,group,3,BE,Brussels,50.833333,4.333333,24,Alive
7169,Léon-E.-M.,Engels,Male,1882,1952,Saint Niklaas,Antwerp,Belgium,1048,"Exposition inaugurale de la Salle des Fêtes de la Ville, sous les auspices de l'Administration Communale.",Stadtfestsaal Antwerpen,1908,group,3,BE,Antwerp,51.213886,4.401514,26,Alive
7169,Léon-E.-M.,Engels,Male,1882,1952,Saint Niklaas,Antwerp,Belgium,1048,"Exposition inaugurale de la Salle des Fêtes de la Ville, sous les auspices de l'Administration Communale.",Koninklijke Maatschappij van Aanmoediging der Schoone Kunsten Antwerpen,1908,group,3,BE,Antwerp,51.213886,4.401514,26,Alive
7170,Joë,English,Male,1882,1918,Bruges,Vinkem,Belgium,1048,"Exposition inaugurale de la Salle des Fêtes de la Ville, sous les auspices de l'Administration Communale.",Koninklijke Maatschappij van Aanmoediging der Schoone Kunsten Antwerpen,1908,group,6,BE,Antwerp,51.213886,4.401514,26,Alive
7170,Joë,English,Male,1882,1918,Bruges,Vinkem,Belgium,236,Doe Stil Voort. IIIe Jaarlijksche Tentoonstelling. IIIe Exposition Annuelle,Doe Stil Voort,1909,group,4,BE,Brussels,50.833333,4.333333,27,Alive
7170,Joë,English,Male,1882,1918,Bruges,Vinkem,Belgium,1048,"Exposition inaugurale de la Salle des Fêtes de la Ville, sous les auspices de l'Administration Communale.",Stadtfestsaal Antwerpen,1908,group,6,BE,Antwerp,51.213886,4.401514,26,Alive
7170,Joë,English,Male,1882,1918,Bruges,Vinkem,Belgium,236,Doe Stil Voort. IIIe Jaarlijksche Tentoonstelling. IIIe Exposition Annuelle,Hedendaagsche Museum - Musée Moderne,1909,group,4,BE,Brussels,50.833333,4.333333,27,Alive
7172,Felix,Eyskens,Male,1882,1968,Antwerp,Deurne,Belgium,1048,"Exposition inaugurale de la Salle des Fêtes de la Ville, sous les auspices de l'Administration Communale.",Stadtfestsaal Antwerpen,1908,group,1,BE,Antwerp,51.213886,4.401514,26,Alive
7172,Felix,Eyskens,Male,1882,1968,Antwerp,Deurne,Belgium,1048,"Exposition inaugurale de la Salle des Fêtes de la Ville, sous les auspices de l'Administration Communale.",Koninklijke Maatschappij van Aanmoediging der Schoone Kunsten Antwerpen,1908,group,1,BE,Antwerp,51.213886,4.401514,26,Alive
7199,Ernest,Procter,Male,1886,1935,Tynemouth,North Shields,United Kingdom,1053,Forty-Fourth Exhibition of Modern Pictures by the New English Art Club,New English Art Club,1910,group,1,GB,London,51.514248,-0.093145,24,Alive
7199,Ernest,Procter,Male,1886,1935,Tynemouth,North Shields,United Kingdom,1053,Forty-Fourth Exhibition of Modern Pictures by the New English Art Club,Galleries of the Royal Society of British Artists,1910,group,1,GB,London,51.514248,-0.093145,24,Alive
7199,Ernest,Procter,Male,1886,1935,Tynemouth,North Shields,United Kingdom,468,Forty-seventh Exhibition of Modern Pictures. New English Art Club,Galleries of the Royal Society of British Artists,1912,group,1,GB,London,51.514248,-0.093145,26,Alive
7199,Ernest,Procter,Male,1886,1935,Tynemouth,North Shields,United Kingdom,468,Forty-seventh Exhibition of Modern Pictures. New English Art Club,New English Art Club,1912,group,1,GB,London,51.514248,-0.093145,26,Alive
7208,Bohumil,Kafka,Male,1878,1942,Nova Paka,Prague,Czech Republic,1260,XXIX. Ausstellung der Vereinigung bildender Künstler Österreichs Secession Wien,Gebäude der Secession,1907,group,1,AT,Vienna,48.2167,16.3667,29,Alive
7208,Bohumil,Kafka,Male,1878,1942,Nova Paka,Prague,Czech Republic,1260,XXIX. Ausstellung der Vereinigung bildender Künstler Österreichs Secession Wien,Vereinigung bildender Künstler Österreichs Secession,1907,group,1,AT,Vienna,48.2167,16.3667,29,Alive
7223,Jacques,Nam,Male,1881,1974,Paris,Paris,France,30,Salon d'Automne. 3e Exposition,Grand Palais des Champs Elysées,1905,group,2,FR,Paris,48.866667,2.333333,24,Alive
7223,Jacques,Nam,Male,1881,1974,Paris,Paris,France,68,Salon d'Automne. 4e Exposition,Grand Palais des Champs Elysées,1906,group,6,FR,Paris,48.866667,2.333333,25,Alive
7223,Jacques,Nam,Male,1881,1974,Paris,Paris,France,30,Salon d'Automne. 3e Exposition,Société du Salon d'Automne,1905,group,2,FR,Paris,48.866667,2.333333,24,Alive
7223,Jacques,Nam,Male,1881,1974,Paris,Paris,France,68,Salon d'Automne. 4e Exposition,Société du Salon d'Automne,1906,group,6,FR,Paris,48.866667,2.333333,25,Alive
7225,Edmond,Lempereur,Male,1876,1909,Oullins,Oullins,France,30,Salon d'Automne. 3e Exposition,Société du Salon d'Automne,1905,group,6,FR,Paris,48.866667,2.333333,29,Alive
7225,Edmond,Lempereur,Male,1876,1909,Oullins,Oullins,France,68,Salon d'Automne. 4e Exposition,Société du Salon d'Automne,1906,group,6,FR,Paris,48.866667,2.333333,30,Alive
7225,Edmond,Lempereur,Male,1876,1909,Oullins,Oullins,France,68,Salon d'Automne. 4e Exposition,Grand Palais des Champs Elysées,1906,group,6,FR,Paris,48.866667,2.333333,30,Alive
7225,Edmond,Lempereur,Male,1876,1909,Oullins,Oullins,France,30,Salon d'Automne. 3e Exposition,Grand Palais des Champs Elysées,1905,group,6,FR,Paris,48.866667,2.333333,29,Alive
7226,Alfred Marie,Le Petit,Male,1876,1953,Fallencourt,La Frette-sur-Seine,France,1095,"Vente Aux Enchères Publiques Des Tableaux, Études, Aquarelles, Pastels, Dessins, Eaux-Fortes, Gravures, Sculpture, Objets D'Art",Hôtel Drouot,1906,auction,1,FR,Paris,48.866667,2.333333,30,Alive
7226,Alfred Marie,Le Petit,Male,1876,1953,Fallencourt,La Frette-sur-Seine,France,30,Salon d'Automne. 3e Exposition,Grand Palais des Champs Elysées,1905,group,2,FR,Paris,48.866667,2.333333,29,Alive
7226,Alfred Marie,Le Petit,Male,1876,1953,Fallencourt,La Frette-sur-Seine,France,68,Salon d'Automne. 4e Exposition,Grand Palais des Champs Elysées,1906,group,10,FR,Paris,48.866667,2.333333,30,Alive
7226,Alfred Marie,Le Petit,Male,1876,1953,Fallencourt,La Frette-sur-Seine,France,30,Salon d'Automne. 3e Exposition,Société du Salon d'Automne,1905,group,2,FR,Paris,48.866667,2.333333,29,Alive
7226,Alfred Marie,Le Petit,Male,1876,1953,Fallencourt,La Frette-sur-Seine,France,68,Salon d'Automne. 4e Exposition,Société du Salon d'Automne,1906,group,10,FR,Paris,48.866667,2.333333,30,Alive
7229,Raymond Urbain Élie,Lévi-Strauss,Male,1881,1953,Paris,Paris,France,30,Salon d'Automne. 3e Exposition,Grand Palais des Champs Elysées,1905,group,1,FR,Paris,48.866667,2.333333,24,Alive
7229,Raymond Urbain Élie,Lévi-Strauss,Male,1881,1953,Paris,Paris,France,68,Salon d'Automne. 4e Exposition,Grand Palais des Champs Elysées,1906,group,1,FR,Paris,48.866667,2.333333,25,Alive
7229,Raymond Urbain Élie,Lévi-Strauss,Male,1881,1953,Paris,Paris,France,30,Salon d'Automne. 3e Exposition,Société du Salon d'Automne,1905,group,1,FR,Paris,48.866667,2.333333,24,Alive
7229,Raymond Urbain Élie,Lévi-Strauss,Male,1881,1953,Paris,Paris,France,68,Salon d'Automne. 4e Exposition,Société du Salon d'Automne,1906,group,1,FR,Paris,48.866667,2.333333,25,Alive
7247,Maurice,Marinot,Male,1881,1960,Troyes,Troyes,France,30,Salon d'Automne. 3e Exposition,Grand Palais des Champs Elysées,1905,group,2,FR,Paris,48.866667,2.333333,24,Alive
7247,Maurice,Marinot,Male,1881,1960,Troyes,Troyes,France,30,Salon d'Automne. 3e Exposition,Société du Salon d'Automne,1905,group,2,FR,Paris,48.866667,2.333333,24,Alive
7247,Maurice,Marinot,Male,1881,1960,Troyes,Troyes,France,68,Salon d'Automne. 4e Exposition,Société du Salon d'Automne,1906,group,8,FR,Paris,48.866667,2.333333,25,Alive
7247,Maurice,Marinot,Male,1881,1960,Troyes,Troyes,France,394,Exposition d'Art Contemporain / Société Normande de Peinture Moderne 2me exposition,Société Normande de Peinture Moderne,1911,group,2,FR,Rouen,49.433333,1.083333,30,Alive
7247,Maurice,Marinot,Male,1881,1960,Troyes,Troyes,France,68,Salon d'Automne. 4e Exposition,Grand Palais des Champs Elysées,1906,group,8,FR,Paris,48.866667,2.333333,25,Alive
7247,Maurice,Marinot,Male,1881,1960,Troyes,Troyes,France,394,Exposition d'Art Contemporain / Société Normande de Peinture Moderne 2me exposition,Galerie d'Art Ancien & d'Art Contemporain,1911,group,2,FR,Paris,48.866667,2.333333,30,Alive
7249,Henri Justin,Marret,Male,1878,1964,Paris,Fourqueux,France,30,Salon d'Automne. 3e Exposition,Société du Salon d'Automne,1905,group,2,FR,Paris,48.866667,2.333333,27,Alive
7249,Henri Justin,Marret,Male,1878,1964,Paris,Fourqueux,France,30,Salon d'Automne. 3e Exposition,Grand Palais des Champs Elysées,1905,group,2,FR,Paris,48.866667,2.333333,27,Alive
7253,Pierre-André,Andry-Farcy,Male,1882,1950,Charleville,Grenoble,France,30,Salon d'Automne. 3e Exposition,Société du Salon d'Automne,1905,group,1,FR,Paris,48.866667,2.333333,23,Alive
7253,Pierre-André,Andry-Farcy,Male,1882,1950,Charleville,Grenoble,France,30,Salon d'Automne. 3e Exposition,Grand Palais des Champs Elysées,1905,group,1,FR,Paris,48.866667,2.333333,23,Alive
7255,Frank Milton,Armington,Male,1876,1941,"Howick, Ontario",New York,Canada,30,Salon d'Automne. 3e Exposition,Grand Palais des Champs Elysées,1905,group,1,FR,Paris,48.866667,2.333333,29,Alive
7255,Frank Milton,Armington,Male,1876,1941,"Howick, Ontario",New York,Canada,30,Salon d'Automne. 3e Exposition,Société du Salon d'Automne,1905,group,1,FR,Paris,48.866667,2.333333,29,Alive
7264,Jeanne,Baudot,Female,1877,1957,Paris,Louveciennes,France,30,Salon d'Automne. 3e Exposition,Société du Salon d'Automne,1905,group,1,FR,Paris,48.866667,2.333333,28,Alive
7264,Jeanne,Baudot,Female,1877,1957,Paris,Louveciennes,France,30,Salon d'Automne. 3e Exposition,Grand Palais des Champs Elysées,1905,group,1,FR,Paris,48.866667,2.333333,28,Alive
7266,Edouard,Benedictus,Male,1878,1930,Paris,Paris,France,30,Salon d'Automne. 3e Exposition,Grand Palais des Champs Elysées,1905,group,3,FR,Paris,48.866667,2.333333,27,Alive
7266,Edouard,Benedictus,Male,1878,1930,Paris,Paris,France,30,Salon d'Automne. 3e Exposition,Société du Salon d'Automne,1905,group,3,FR,Paris,48.866667,2.333333,27,Alive
7266,Edouard,Benedictus,Male,1878,1930,Paris,Paris,France,68,Salon d'Automne. 4e Exposition,Société du Salon d'Automne,1906,group,6,FR,Paris,48.866667,2.333333,28,Alive
7266,Edouard,Benedictus,Male,1878,1930,Paris,Paris,France,68,Salon d'Automne. 4e Exposition,Grand Palais des Champs Elysées,1906,group,6,FR,Paris,48.866667,2.333333,28,Alive
7273,Robert,Besnard,Male,1881,1914,London,Chauny,France,30,Salon d'Automne. 3e Exposition,Grand Palais des Champs Elysées,1905,group,4,FR,Paris,48.866667,2.333333,24,Alive
7273,Robert,Besnard,Male,1881,1914,London,Chauny,France,30,Salon d'Automne. 3e Exposition,Société du Salon d'Automne,1905,group,4,FR,Paris,48.866667,2.333333,24,Alive
7288,Maurice,Boudot-Lamotte,Male,1878,1958,La Fère,Paris,France,30,Salon d'Automne. 3e Exposition,Société du Salon d'Automne,1905,group,3,FR,Paris,48.866667,2.333333,27,Alive
7288,Maurice,Boudot-Lamotte,Male,1878,1958,La Fère,Paris,France,179,Salon d'Automne. 6e Exposition,Société du Salon d'Automne,1908,group,6,FR,Paris,48.866667,2.333333,30,Alive
7288,Maurice,Boudot-Lamotte,Male,1878,1958,La Fère,Paris,France,30,Salon d'Automne. 3e Exposition,Grand Palais des Champs Elysées,1905,group,3,FR,Paris,48.866667,2.333333,27,Alive
7288,Maurice,Boudot-Lamotte,Male,1878,1958,La Fère,Paris,France,179,Salon d'Automne. 6e Exposition,Grand Palais des Champs Elysées,1908,group,6,FR,Paris,48.866667,2.333333,30,Alive
7291,Otto,Dill,Male,1884,1957,Neustadt in Sachsen,Bad Dürkheim,Germany,1303,Frühjahr-Ausstellung der Münchener Secession,"Verein bildender Künstler Münchens ""Secession""",1914,group,2,DE,Munich,48.15,11.583333,30,Alive
7291,Otto,Dill,Male,1884,1957,Neustadt in Sachsen,Bad Dürkheim,Germany,1303,Frühjahr-Ausstellung der Münchener Secession,Königliches Kunstausstellungsgebäude am Königsplatz,1914,group,2,DE,Munich,48.15,11.583333,30,Alive
7299,Wilhelm,Pechuel-Loesche,Male,1885,1959,Jena,Cologne,Germany,1059,Kunstausstellung der Münchener Secession,"Verein bildender Künstler Münchens ""Secession""",1915,group,2,DE,Munich,48.15,11.583333,30,Alive
7299,Wilhelm,Pechuel-Loesche,Male,1885,1959,Jena,Cologne,Germany,1303,Frühjahr-Ausstellung der Münchener Secession,"Verein bildender Künstler Münchens ""Secession""",1914,group,2,DE,Munich,48.15,11.583333,29,Alive
7299,Wilhelm,Pechuel-Loesche,Male,1885,1959,Jena,Cologne,Germany,1059,Kunstausstellung der Münchener Secession,Königliches Kunstausstellungsgebäude am Königsplatz,1915,group,2,DE,Munich,48.15,11.583333,30,Alive
7299,Wilhelm,Pechuel-Loesche,Male,1885,1959,Jena,Cologne,Germany,1303,Frühjahr-Ausstellung der Münchener Secession,Königliches Kunstausstellungsgebäude am Königsplatz,1914,group,2,DE,Munich,48.15,11.583333,29,Alive
7301,Otto,Wirsching,Male,1889,1919,Nuremberg,Dachau,Germany,1059,Kunstausstellung der Münchener Secession,"Verein bildender Künstler Münchens ""Secession""",1915,group,3,DE,Munich,48.15,11.583333,26,Alive
7301,Otto,Wirsching,Male,1889,1919,Nuremberg,Dachau,Germany,1059,Kunstausstellung der Münchener Secession,Königliches Kunstausstellungsgebäude am Königsplatz,1915,group,3,DE,Munich,48.15,11.583333,26,Alive
7301,Otto,Wirsching,Male,1889,1919,Nuremberg,Dachau,Germany,1037,Winter-Ausstellung. Zeichnungen-Graphik-Aquarelle-Pastelle [Münchener Secession],Königliches Kunstausstellungsgebäude am Königsplatz,1913,group,3,DE,Munich,48.15,11.583333,24,Alive
7301,Otto,Wirsching,Male,1889,1919,Nuremberg,Dachau,Germany,1037,Winter-Ausstellung. Zeichnungen-Graphik-Aquarelle-Pastelle [Münchener Secession],"Verein bildender Künstler Münchens ""Secession""",1913,group,3,DE,Munich,48.15,11.583333,24,Alive
7306,Josef,Stoitzner,Male,1884,1951,Vienna,Bramberg,Austria,1265,XXXVIII. Ausstellung der Vereinigung bildender Künstler Österreichs Secession. Wien,Vereinigung bildender Künstler Österreichs Secession,1911,group,6,AT,Vienna,48.2167,16.3667,27,Alive
7306,Josef,Stoitzner,Male,1884,1951,Vienna,Bramberg,Austria,1280,XLV. Ausstellung der Vereinigung bildender Künstler Österreichs Secession,Vereinigung bildender Künstler Österreichs Secession,1913,group,4,AT,Vienna,48.2167,16.3667,29,Alive
7306,Josef,Stoitzner,Male,1884,1951,Vienna,Bramberg,Austria,1234,XLIV. Ausstellung der Vereinigung Bildender Künstler Österreichs Secession,Vereinigung bildender Künstler Österreichs Secession,1913,group,6,AT,Vienna,48.2167,16.3667,29,Alive
7306,Josef,Stoitzner,Male,1884,1951,Vienna,Bramberg,Austria,1223,XLI. Ausstellung der Vereinigung bildender Künstler Österreichs Secession,Vereinigung bildender Künstler Österreichs Secession,1912,group,6,AT,Vienna,48.2167,16.3667,28,Alive
7306,Josef,Stoitzner,Male,1884,1951,Vienna,Bramberg,Austria,1270,XXXIII. Ausstellung der Vereinigung bildender Künstler Österreichs Wien Secession,Vereinigung bildender Künstler Österreichs Secession,1909,group,2,AT,Vienna,48.2167,16.3667,25,Alive
7306,Josef,Stoitzner,Male,1884,1951,Vienna,Bramberg,Austria,1430,XXX. Ausstellung der Vereinigung Bildender Künstler Österreichs Secession Wien,Vereinigung bildender Künstler Österreichs Secession,1908,group,1,AT,Vienna,48.2167,16.3667,24,Alive
7306,Josef,Stoitzner,Male,1884,1951,Vienna,Bramberg,Austria,1061,XXXVI. Ausstellung der Vereinigung bildender Künstler Österreichs Secession,Vereinigung bildender Künstler Österreichs Secession,1910,group,3,AT,Vienna,48.2167,16.3667,26,Alive
7306,Josef,Stoitzner,Male,1884,1951,Vienna,Bramberg,Austria,1061,XXXVI. Ausstellung der Vereinigung bildender Künstler Österreichs Secession,Gebäude der Secession,1910,group,3,AT,Vienna,48.2167,16.3667,26,Alive
7306,Josef,Stoitzner,Male,1884,1951,Vienna,Bramberg,Austria,1430,XXX. Ausstellung der Vereinigung Bildender Künstler Österreichs Secession Wien,Gebäude der Secession,1908,group,1,AT,Vienna,48.2167,16.3667,24,Alive
